"CityID","DescriptionE","DescriptionF","ProvinceStateID","CountryID","LastUpdate"
789,Tacoma,Tacoma,71,2,"2006-03-02 14:18:24"
790,Debert,Debert,6,1,"2006-03-03 08:13:28"
791,Nepean,Nepean,9,1,"2006-03-03 08:57:31"
792,Skoghall,Skoghall,,28,"2006-03-03 09:24:56"
793,Napanee,Napanee,9,1,"2006-03-03 09:32:58"
794,Wallaceburg,Wallaceburg,9,1,"2006-03-03 10:00:03"
795,Negev,Negev,,26,"2006-03-03 10:26:23"
796,Schio,Schio,,23,"2006-03-03 11:16:48"
797,Somerville,Somerville,55,2,"2006-03-03 11:37:08"
798,Innisfil,Innisfil,9,1,"2006-03-03 11:48:09"
799,South Plainfield,South Plainfield,55,2,"2006-03-03 12:35:01"
800,Shippagan,Shippagan,4,1,"2006-03-03 13:21:39"
801,West Chicago,West Chicago,28,2,"2006-03-03 13:46:25"
802,St-Rédempteur,St-Rédempteur,11,1,"2006-03-03 14:02:28"
803,Marina Del Rey,Marina Del Rey,19,2,"2006-03-03 14:44:53"
804,Hazleton,Hazleton,40,2,"2006-03-03 14:59:35"
805,Lunenberg,Lunenberg,6,1,"2006-03-03 15:38:56"
806,Gardena,Gardena,19,2,"2006-03-06 08:08:41"
807,Renton,Renton,71,2,"2006-03-06 08:16:22"
808,St-Joseph de Beauce,St-Joseph de Beauce,11,1,"2006-03-06 08:47:07"
809,Sao Paulo,Sao Paulo,,24,"2006-03-06 09:48:38"
810,Petersburg,Petersburg,9,1,"2006-03-06 10:29:21"
811,Lanoraie,Lanoraie,11,1,"2006-03-06 10:48:45"
812,Frankfort,Frankfort,28,2,"2006-03-06 10:53:19"
813,Buenos Aires,Buenos Aires,,29,"2006-03-06 12:28:30"
814,Turlock,Turlock,19,2,"2006-03-06 12:37:25"
815,Knowlton,Knowlton,11,1,"2006-03-06 14:34:56"
816,Senoia,Senoia,25,2,"2006-03-06 14:40:43"
817,Langhorne,Langhorne,40,2,"2006-03-06 15:59:02"
818,Bomlitz,Bomlitz,,10,"2006-03-07 09:20:16"
819,mauren-Schaanwald,mauren-Schaanwald,,30,"2006-03-07 10:23:37"
820,Caledonia,Caledonia,57,2,"2006-03-07 11:21:14"
821,Macedon,Macedon,57,2,"2006-03-07 11:45:02"
822,Atlanta,Atlanta,19,2,"2006-03-07 12:42:08"
823,Lyon,Lyon,,11,"2006-03-07 13:21:42"
824,Terrasse-Vaudreuil,Terrasse-Vaudreuil,11,1,"2006-03-07 14:18:10"
825,Hamburg,Hamburg,,10,"2006-03-07 15:00:58"
826,Weinheim,Weinheim,,10,"2006-03-07 15:30:01"
827,Hanko,Hanko,,21,"2006-03-07 15:36:56"
828,Furstentum,Furstentum,,30,"2006-03-07 15:41:21"
829,Navarra,Navarra,,20,"2006-03-08 07:51:31"
830,Lemont,Lemont,28,2,"2006-03-08 08:52:12"
831,Sumter,Sumter,64,2,"2006-03-08 11:37:12"
832,Girona,Girona,,20,"2006-03-08 11:44:20"
833,Berlin,Berlin,,10,"2006-03-08 12:12:22"
834,Kawasaki City,Kawasaki City,,19,"2006-03-08 12:14:20"
835,Borispol,Borispol,,31,"2006-03-08 15:55:13"
836,Lisle,Lisle,28,2,"2006-03-10 08:14:26"
837,Osnabrück,Osnabrück,,10,"2006-03-10 08:53:37"
838,Kenosha,Kenosha,73,2,"2006-03-10 09:35:59"
839,Salzburg,Salzburg,,27,"2006-03-10 09:40:17"
840,Lexington,Lexington,49,2,"2006-03-10 14:36:19"
841,Porrino,Porrino,,20,"2006-03-13 07:51:54"
842,Harward,Harward,19,2,"2006-03-13 08:09:36"
843,Schaan,Schaan,,30,"2006-03-13 09:08:06"
844,Gettysburg,Gettysburg,40,2,"2006-03-13 09:16:51"
845,Kennesaw,Kennesaw,25,2,"2006-03-13 09:41:14"
846,Richelieu,Richelieu,11,1,"2006-03-13 12:28:23"
847,Bally,Bally,40,2,"2006-03-15 08:14:57"
848,St-Augustin de Desmaures,St-Augustin de Desmaures,11,1,"2006-03-15 08:39:06"
849,Acheson,Acheson,1,1,"2006-03-15 09:20:45"
850,Beauce,Beauce,11,1,"2006-03-15 09:51:16"
851,North Battleford,North Battleford,12,1,"2006-03-15 10:25:49"
852,Bernieres,Bernieres,11,1,"2006-03-15 10:34:48"
853,Vancouver,Vancouver,71,2,"2006-03-15 10:59:56"
854,Vercheres,Vercheres,11,1,"2006-03-15 11:32:04"
855,Lewisville,Lewisville,67,2,"2006-03-15 12:08:01"
856,Springfield,Springfield,28,2,"2006-03-15 13:26:09"
857,Durham,Durham,9,1,"2006-03-15 13:46:35"
858,Vineland,Vineland,9,1,"2006-03-15 13:52:52"
859,Vonnas,Vonnas,,11,"2006-03-15 14:27:36"
860,Florence,Florence,31,2,"2006-03-16 10:51:56"
861,Milwaukee,Milwaukee,73,2,"2006-03-16 12:53:49"
862,Morrisburg,Morrisburg,9,1,"2006-03-16 13:44:25"
863,Leetsdale,Leetsdale,40,2,"2006-03-16 14:24:45"
864,Dubuque,Dubuque,27,2,"2006-03-16 14:34:17"
865,Acton Vale,Acton Vale,11,1,"2006-03-17 08:10:28"
866,Wheeling,Wheeling,28,2,"2006-03-17 09:32:45"
867,Newport,Newport,58,2,"2006-03-17 09:53:11"
868,Val-Alain,Val-Alain,11,1,"2006-03-17 11:23:02"
869,Hagerstown,Hagerstown,35,2,"2006-03-17 11:32:39"
870,West Chester,West Chester,60,2,"2006-03-17 12:04:28"
871,Gresham,Gresham,62,2,"2006-03-17 12:32:40"
872,Jackson,Jackson,73,2,"2006-03-17 12:38:28"
873,Listowel,Listowel,9,1,"2006-03-17 14:57:26"
874,Long Island City,Long Island City,57,2,"2006-03-17 15:44:43"
875,Gulph Mills,Gulph Mills,40,2,"2006-03-17 15:54:22"
876,Wickliffe,Wickliffe,60,2,"2006-03-17 16:26:13"
877,Dover,Dover,60,2,"2006-03-20 08:15:43"
878,Airdrie,Airdrie,1,1,"2006-03-20 08:30:40"
879,Canton,Canton,60,2,"2006-03-20 10:12:45"
880,Emigsville,Emigsville,40,2,"2006-03-20 10:27:50"
881,Mertztown,Mertztown,40,2,"2006-03-20 11:37:23"
882,Berea,Berea,60,2,"2006-03-20 11:54:12"
883,LaGrange,LaGrange,25,2,"2006-03-20 13:13:28"
884,Minto,Minto,4,1,"2006-03-20 15:05:37"
885,Gentry,Gentry,16,2,"2006-03-20 15:34:02"
886,Elie,Elie,3,1,"2006-03-21 11:43:03"
887,Moscow,Moscow,66,2,"2006-03-21 11:57:44"
888,Manchester,Manchester,54,2,"2006-03-21 12:49:16"
889,Channahon,Channahon,28,2,"2006-03-21 12:55:41"
890,Morpeth,Morpeth,9,1,"2006-03-21 13:03:34"
891,Monterrey,Monterrey,,22,"2006-03-21 14:53:56"
892,Bromont,Bromont,11,1,"2006-03-21 15:51:49"
893,Red Deer,Red Deer,1,1,"2006-03-22 09:17:05"
894,Austin,Austin,67,2,"2006-03-22 09:33:12"
896,Stephenville,Stephenville,67,2,"2006-03-22 14:18:00"
897,Elmford,Elmford,57,2,"2006-03-22 14:35:13"
898,Tamworth Staffordshire,Tamworth Staffordshire,,5,"2006-03-22 14:43:16"
899,Waterford,Waterford,57,2,"2006-03-22 15:07:56"
900,Shrewsbury,Shrewsbury,55,2,"2006-03-22 15:44:05"
901,Bethany,Bethany,21,2,"2006-03-27 08:12:13"
902,St-Jean,St-Jean,11,1,"2006-03-27 08:28:18"
903,Concord,Concord,54,2,"2006-03-27 09:07:07"
904,Mentor,Mentor,60,2,"2006-03-27 09:35:23"
905,Eaton Park,Eaton Park,24,2,"2006-03-27 10:53:44"
906,Salisbury,Salisbury,58,2,"2006-03-27 11:25:24"
907,Lenoir City,Lenoir City,66,2,"2006-03-27 12:00:14"
908,Castelgar,Castelgar,2,1,"2006-03-27 12:40:55"
909,Beachwood,Beachwood,60,2,"2006-03-27 12:50:53"
910,Villedieu-Les-Poeles,Villedieu-Les-Poeles,,11,"2006-03-27 14:57:53"
911,Willowbrook,Willowbrook,28,2,"2006-03-28 08:39:22"
912,Ville St-Pierre,Ville St-Pierre,11,1,"2006-03-28 10:13:32"
913,Mount Royal,Mont Royal,11,1,"2006-03-28 11:38:30"
914,Huntingburg,Huntingburg,29,2,"2006-03-29 12:57:46"
915,Linesville,Linesville,40,2,"2006-03-29 13:26:42"
916,Oconomowoc,Oconomowoc,73,2,"2006-03-29 14:51:54"
917,Port Moody,Port Moody,2,1,"2006-03-29 15:47:54"
918,Savoy,Savoy,67,2,"2006-03-30 15:06:51"
919,Port Perry,Port Perry,9,1,"2006-03-30 15:21:56"
920,Ontario,Ontario,19,2,"2006-03-30 15:31:55"
921,Cap-Rouge,Cap-Rouge,11,1,"2006-03-30 15:44:56"
922,Burlingame,Burlingame,19,2,"2006-04-04 12:36:04"
924,Provo,Provo,68,2,"2006-04-04 15:46:34"
925,Vimont,Vimont,11,1,"2006-04-05 09:09:33"
926,Roseland,Roseland,55,2,"2006-04-05 09:21:46"
927,Glendale,Glendale,17,2,"2006-04-05 09:46:20"
928,Rotterdam,Rotterdam,,18,"2006-04-05 11:37:21"
929,Canonsburg,Canonsburg,40,2,"2006-04-05 14:05:41"
930,Tulsa,Tulsa,61,2,"2006-04-05 14:31:13"
931,Groveland,Groveland,49,2,"2006-04-05 14:46:41"
932,King,King,58,2,"2006-04-19 10:13:16"
933,El Paso,El Paso,67,2,"2006-04-19 10:20:28"
934,Farmingdale,Farmingdale,55,2,"2006-04-19 10:43:59"
935,Menomenee Falls,Menomenee Falls,73,2,"2006-04-19 10:56:21"
936,Parsons,Parsons,30,2,"2006-04-20 10:33:48"
937,Attiki,Attiki,,32,"2006-04-20 11:32:09"
938,Harwick,Harwick,40,2,"2006-04-20 12:18:35"
939,New Hyde Park,New Hyde Park,57,2,"2006-04-21 11:54:13"
940,West Des Moines,West Des Moines,27,2,"2006-05-01 12:01:34"
941,"Cabo de Santo Agostinho, PE","Cabo de Santo Agostinho, PE",,24,"2006-05-01 12:22:17"
942,Bern,Bern,,25,"2006-05-01 14:23:11"
943,Allendale,Allendale,55,2,"2006-05-02 09:04:48"
944,Oak Harbor,Oak Harbor,71,2,"2006-05-02 15:40:08"
945,Dinard Cedex,Dinard Cedex,,11,"2006-05-03 15:24:05"
946,East Hartford,East Hartford,21,2,"2006-05-04 08:59:22"
947,St-Lazare,St-Lazare,11,1,"2006-05-04 09:21:29"
948,Kutztown,Kutztown,40,2,"2006-05-04 10:00:00"
949,Voehringen,Voehringen,,10,"2006-05-04 12:57:49"
950,Schofield,Schofield,73,2,"2006-05-04 14:15:19"
951,Long Beach,Long Beach,19,2,"2006-05-04 15:34:35"
952,Roosendaal,Roosendaal,,18,"2006-05-04 15:52:40"
953,Londonderry,Londonderry,54,2,"2006-05-05 08:49:05"
954,München,München,,10,"2006-05-05 11:45:16"
955,Leeds,Leeds,,5,"2006-05-05 12:16:23"
956,Hannibal,Hannibal,50,2,"2006-09-19 15:34:26"
957,Fairfield,Fairfield,60,2,"2006-09-20 15:09:14"
958,Kibbutz Hamaapil,Kibbutz Hamaapil,,26,"2006-09-20 21:00:13"
959,Bohemia,Bohemia,57,2,"2006-09-21 20:47:48"
960,Taunton,Taunton,49,2,"2006-09-21 22:19:04"
961,Ste-Anne-de-Bellevue,Ste-Anne-de-Bellevue,11,1,"2006-09-22 21:18:11"
962,Mühlhofen,Mühlhofen,,27,"2006-09-23 00:19:55"
963,Buffalo,Buffalo,57,2,"2006-09-25 11:41:11"
964,Sunderland,Sunderland,9,1,"2006-09-25 12:29:39"
965,Alpharetta,Alpharetta,25,2,"2006-09-26 12:42:16"
966,Madera,Madera,19,2,"2006-09-26 15:47:56"
967,Dieppe,Dieppe,4,1,"2006-09-27 10:33:06"
968,Gastonia,Gastonia,58,2,"2006-09-27 11:14:16"
969,Staffordshire,Staffordshire,,5,"2006-09-27 11:20:56"
970,Triadelphia,Triadelphia,72,2,"2006-09-27 15:47:14"
971,Olathe,Olathe,30,2,"2006-09-27 21:16:38"
972,Melville,Melville,57,2,"2006-09-27 21:24:14"
973,Vegreville,Vegreville,1,1,"2006-09-27 22:00:06"
974,Port Townsend,Port Townsend,71,2,"2006-09-28 08:11:27"
975,AJ Veghel,AJ Veghel,,18,"2006-09-28 11:15:11"
976,Pawtucket,Pawtucket,63,2,"2006-09-28 14:37:03"
977,Williamstown,Williamstown,55,2,"2006-10-03 22:41:43"
978,Deer Lake,Deer Lake,5,1,"2006-10-04 11:52:53"
979,Sycamore,Sycamore,28,2,"2006-10-09 15:35:05"
980,Montvale,Montvale,55,2,"2006-10-24 14:20:36"
981,Prince George,Prince George,2,1,"2006-11-21 11:43:46"
982,Rice Lake,Rice Lake,73,2,"2006-11-23 15:34:23"
983,Stittsville,Stittsville,9,1,"2006-11-24 12:18:56"
984,Preston,Preston,,5,"2006-12-13 14:50:16"
985,Plymouth,Plymouth,29,2,"2006-12-14 15:17:15"
986,Lincolnshire,Lincolnshire,28,2,"2006-12-14 15:51:44"
987,Ste-Marie,Ste-Marie,11,1,"2006-12-19 15:02:41"
988,South Deerfeild,South Deerfeild,49,2,"2006-12-20 10:21:49"
989,Barbezieux St Hilaire,Barbezieux St Hilaire,,11,"2006-12-20 10:51:05"
990,Guangzhou,Guangzhou,,12,"2007-01-08 09:37:51"
991,Aadorf,Aadorf,,25,"2007-01-08 11:36:11"
992,Nogales,Nogales,17,2,"2007-01-08 11:49:11"
993,Loveland,Loveland,60,2,"2007-01-08 12:01:01"
994,Lévis,Lévis,11,1,"2007-01-08 14:49:47"
995,Travistock,Travistock,9,1,"2007-01-08 14:53:47"
996,Valley Forge,Valley Forge,40,2,"2007-01-08 15:07:05"
997,Madison,Madison,73,2,"2007-01-09 11:00:55"
998,Brownsville,Brownsville,66,2,"2007-01-23 12:05:54"
999,Arkansas City,Arkansas City,16,2,"2007-01-23 12:34:43"
1000,Hartsville,Hartsville,64,2,"2007-01-29 07:45:19"
1001,Breakeyville,Breakeyville,11,1,"2007-01-30 07:33:26"
1004,San Nicolás de los Garza,San Nicolás de los Garza,,22,"2003-09-01 18:08:28"
1005,Hudson,Hudson,73,2,"2007-01-31 15:40:07"
1006,Davidson,Davidson,58,2,"2007-02-02 13:19:50"
1007,Fountain Inn,Fountain Inn,64,2,"2007-02-06 15:12:07"
1008,Karlshamn,Karlshamn,,28,"2007-02-06 16:12:02"
1009,Eatontown,Eatontown,55,2,"2007-02-07 11:57:41"
1010,North Kingstown,North Kingstown,63,2,"2007-02-07 12:08:39"
1011,Lewiston,Lewiston,45,2,"2007-02-15 12:33:26"
1012,Bradford,Bradford,40,2,"2007-02-15 16:34:39"
1013,Sidney,Sidney,60,2,"2007-02-16 15:57:22"
1014,Newark,Newark,55,2,"2007-02-19 16:21:23"
1015,Hutchinson,Hutchinson,30,2,"2007-02-20 13:09:17"
1016,Springboro,Springboro,60,2,"2007-02-20 13:16:28"
1017,Highland,Highland,57,2,"2007-02-21 12:37:44"
1018,Ste-Therese,Ste-Therese,11,1,"2007-02-22 08:32:42"
1019,Nashville,Nashville,66,2,"2007-02-22 09:31:02"
1020,Emerald Park,Emerald Park,12,1,"2007-02-28 16:29:35"
1021,Beacon,Beacon,57,2,"2007-03-07 16:31:14"
1022,Twinsburg,Twinsburg,60,2,"2007-03-09 12:17:18"
1023,Waterloo,Waterloo,11,1,"2007-03-09 13:48:20"
1024,Stockholm,Stockholm,,28,"2007-03-13 14:21:35"
1025,Arlington Heights,Arlington Heights,28,2,"2007-03-22 09:47:43"
1026,Swift Current,Swift Current,12,1,"2007-03-26 14:34:28"
1027,Geneva,Geneva,28,2,"2007-03-26 15:03:00"
1028,Flamborough,Flamborough,9,1,"2007-03-27 11:22:57"
1029,Clifton Park,Clifton Park,57,2,"2007-04-05 14:37:30"
1030,Daveluyville,Daveluyville,11,1,"2007-04-12 07:49:15"
1031,Jiashan,Jiashan,,12,"2007-04-13 08:16:58"
1032,Tampa,Tampa,24,2,"2007-04-24 09:37:46"
1033,Shelton,Shelton,21,2,"2007-04-24 14:41:57"
1035,Bruxelles,Bruxelles,,9,"2007-04-26 11:19:21"
1036,Spantanburg,Spantanburg,64,2,"2007-05-02 10:57:04"
1037,Spartanburg,Spartanburg,64,2,"2007-05-02 11:06:59"
1038,Barueri,Barueri,76,24,"2007-05-09 13:43:11"
1039,St-Hyacinthe,St-Hyacinthe,11,1,"2007-05-09 14:01:14"
1040,Middletown,Middletown,77,2,"2007-05-11 09:02:53"
1041,Walgama,Walgama,78,34,"2007-05-17 07:27:11"
1042,Avignon cedex 9,Avignon cedex 9,,11,"2007-05-17 08:28:14"
1043,Chambersburg,Chambersburg,79,2,"2007-05-17 09:28:39"
1044,Edgewater,Edgewater,24,2,"2007-05-17 16:23:08"
1045,Volketswill,Volketswill,,25,"2007-05-18 11:05:14"
1046,CH-8604,CH-8604,,25,"2007-05-18 11:07:39"
1047,Farmington Hills,Farmington Hills,46,2,"2007-05-18 17:47:35"
1048,North Bay,North Bay,9,1,"2007-05-18 19:03:28"
1049,Bethel Park,Bethel Park,79,2,"2007-05-22 12:03:00"
1050,Pinehurst,Pinehurst,58,2,"2007-05-22 12:14:35"
1051,Palo Alto,Palo Alto,19,2,"2007-05-22 13:00:00"
1052,New Lowell,New Lowell,9,1,"2007-05-22 13:03:19"
1053,Elland West Yorkshire,Elland West Yorkshire,,5,"2007-05-22 13:13:09"
1054,Pitt Meadows,Pitt Meadows,2,1,"2007-05-22 13:18:54"
1055,Quispamsis,Quispamsis,4,1,"2007-05-22 13:22:33"
1056,Val des Lacs,Val des Lacs,11,1,"2007-05-22 13:23:41"
1057,Islington,Islington,9,1,"2007-05-22 14:46:40"
1058,Montoursville,Montoursville,79,2,"2007-05-23 10:37:19"
1059,Lynnwood,Lynnwood,71,2,"2007-05-23 10:38:56"
1060,Spokane,Spokane,71,2,"2007-05-23 10:48:01"
1061,Sheboygan,Sheboygan,73,2,"2007-05-23 10:50:15"
1062,Littleton,Littleton,49,2,"2007-05-23 10:52:44"
1063,Quincy,Quincy,49,2,"2007-05-23 10:55:29"
1064,Paterson,Paterson,55,2,"2007-05-25 17:01:55"
1065,Elliot Lake,Elliot Lake,9,1,"2007-05-28 14:08:20"
1066,Lithia Springs,Lithia Springs,25,2,"2007-05-29 14:58:41"
1067,Broughton,Broughton,11,1,"2007-05-29 15:00:11"
1068,New Haven,New Haven,77,2,"2007-05-29 15:05:16"
1069,Ile-des Soeurs,Ile-des Soeurs,11,1,"2007-05-29 15:09:51"
1070,Huntington Harbour,Huntington Harbour,19,2,"2007-05-29 15:11:54"
1071,Kingsport,Kingsport,66,2,"2007-05-31 15:22:25"
1072,Santo Tirso,Santo Tirso,,35,"2007-06-07 14:34:25"
1073,North Little Rock,North Little Rock,17,2,"2007-06-07 14:45:19"
1074,Marquain,Marquain,,9,"2007-06-07 15:01:56"
1075,Somerset,Somerset,55,2,"2007-06-11 15:07:38"
1076,Batavia,Batavia,28,2,"2007-06-12 13:48:24"
1077,La Présentation,La Présentation,11,1,"2007-06-13 11:58:11"
1078,Wilmington,Wilmington,23,2,"2007-06-18 09:47:09"
1079,LaOtto,LaOtto,29,2,"2007-06-18 12:20:04"
1080,Tokyo,Tokyo,,19,"2007-06-26 11:27:10"
1081,Rantoul,Rantoul,28,2,"2007-06-26 14:15:13"
1082,Ville Mont-Royal,Ville Mont-Royal,11,1,"2007-06-26 14:17:41"
1083,"Mexico, D.F.","Mexico, D.F.",,22,"2007-06-26 16:41:34"
1084,Lyons,Lyons,28,2,"2007-06-26 16:44:46"
1085,Nicholasville,Nicholasville,31,2,"2007-06-28 15:18:34"
1086,Norman,Norman,61,2,"2007-06-28 15:19:43"
1087,Ieper,Ieper,,9,"2007-06-28 15:20:56"
1088,St-Justine-de-Newton,St-Justine-de-Newton,11,1,"2007-06-28 15:23:12"
1089,St-Joseph du Lac,St-Joseph du Lac,11,1,"2007-06-28 15:28:40"
1090,Hyannis,Hyannis,49,2,"2007-06-28 15:31:46"
1091,New Berlin,New Berlin,73,2,"2007-07-05 10:41:44"
1092,Wanchai,Wanchai,,12,"2007-07-09 13:28:10"
1093,Ville LaSalle,Ville LaSalle,11,1,"2007-08-01 13:17:33"
1094,Baytown,Baytown,67,2,"2007-08-02 14:22:45"
1095,Fountain Valley,Fountain Valley,19,2,"2007-08-27 14:13:06"
1096,Palmyra,Palmyra,57,2,"2007-08-27 14:24:09"
1097,Kibutz Barkai,Kibutz Barkai,80,26,"2007-08-30 14:04:30"
1098,Redwood City,Redwood City,19,2,"2007-09-04 15:11:59"
1099,DeQuincy,DeQuincy,81,2,"2007-09-04 15:17:52"
1100,Three Bridge Mill - Twyford,Three Bridge Mill - Twyford,82,5,"2007-09-19 11:40:55"
1101,Palmerston,Palmerston,9,1,"2007-09-26 09:16:38"
1102,Crystal Lake,Crystal Lake,28,2,"2007-09-26 14:34:42"
1103,ul. Ceramiki 37,ul. Ceramiki 37,,38,"2007-09-26 14:55:35"
1104,St-Cyrille de Wendover,St-Cyrille de Wendover,11,1,"2007-11-09 14:39:30"
1105,Risskov,Risskov,,15,"2007-11-09 14:47:25"
1106,Queens,Queens,57,2,"2007-11-14 14:24:54"
1107,Penang,Penang,,7,"2007-11-15 14:49:22"
1108,Le Chateau,Le Chateau,,11,"2007-11-22 07:32:23"
1109,Research Triangle Park,Research Triangle Park,58,2,"2007-11-29 11:41:54"
1110,Ter Apel,Ter Apel,,18,"2007-12-05 07:35:05"
1111,Irurtzun,Irurtzun,,20,"2007-12-07 15:09:08"
1112,East Hanover,East Hanover,55,2,"2007-12-10 12:36:36"
1113,Elgin,Elgin,28,2,"2007-12-10 12:41:13"
1114,Brooklin,Brooklin,9,1,"2007-12-19 10:34:44"
1115,Delson,Delson,11,1,"2007-12-20 10:41:42"
1116,Santy Bay,Santy Bay,9,1,"2007-12-28 11:15:46"
1117,Verona,Verona,,23,"2008-01-04 08:30:47"
1118,Harahan,Harahan,81,2,"2008-01-04 13:41:24"
1119,Commerce,Commerce,19,2,"2008-01-17 15:18:54"
1120,Uniontown,Uniontown,60,2,"2008-02-13 14:16:09"
1121,Oxnard,Oxnard,19,2,"2008-02-14 09:39:54"
1122,"Portsmouth, Hampshire","Portsmouth, Hampshire",,5,"2008-02-19 14:14:53"
1123,Brighton,Brighton,20,2,"2008-02-21 11:43:11"
1124,Millgrove,Millgrove,9,1,"2008-02-25 09:44:41"
1125,"6001 Aelesund","6001 Aelesund",,39,"2008-02-26 14:57:09"
1126,Cardston,Cardston,1,1,"2008-02-29 08:48:22"
1127,Liancourt,Liancourt,,11,"2008-03-04 14:44:50"
1128,Aurora,Aurora,28,2,"2008-03-11 13:59:22"
1129,Glen Dale,Glen Dale,72,2,"2008-03-11 14:28:04"
1130,Ponca City,Ponca City,61,2,"2008-03-11 14:53:45"
1131,Ostring 23,Ostring 23,84,10,"2008-03-19 08:18:56"
1132,Fillmore Construction Management Inc.,Fillmore Construction Management Inc.,1,1,"2008-04-04 14:51:13"
1133,Ste-Marguerite,Ste-Marguerite,11,1,"2008-04-07 09:45:50"
1134,Kagawa,Kagawa,85,19,"2008-04-08 09:34:00"
1135,Eastern Passage,Eastern Passage,6,1,"2008-04-10 07:03:36"
1136,Conroe,Conroe,67,2,"2008-04-10 07:56:46"
1137,Northfield,Northfield,47,2,"2008-04-11 12:18:29"
1138,Iteuil,Iteuil,,11,"2008-04-21 14:40:50"
1139,Atglen,Atglen,79,2,"2008-04-25 09:20:43"
1140,Arthur,Arthur,9,1,"2008-04-25 09:40:42"
1141,South Melville,South Melville,10,1,"2008-04-25 11:20:48"
1142,Dana,Dana,58,2,"2008-04-25 11:27:28"
1143,Perrysburg,Perrysburg,60,2,"2008-05-07 11:22:45"
1144,Bydgoszcz,Bydgoszcz,,38,"2008-05-20 08:15:59"
1145,Mattituck,Mattituck,57,2,"2008-05-29 09:12:57"
1146,Chaozhou,Chaozhou,86,12,"2008-05-29 09:18:26"
1147,D-72581 Dettingen/Erms,D-72581 Dettingen/Erms,,10,"2008-06-03 07:41:04"
1148,Wendake,Wendake,11,1,"2008-06-06 14:19:38"
1149,San Diego,San Diego,19,2,"2008-06-06 14:25:30"
1150,Orangeburg,Orangeburg,57,2,"2008-06-11 08:54:42"
1151,Midhurst,Midhurst,9,1,"2008-06-16 08:33:02"
1152,Santa Fe Springs,Santa Fe Springs,19,2,"2008-06-19 13:28:14"
1153,Rocky Mount,Rocky Mount,70,2,"2008-06-27 10:18:22"
1154,Federal Way,Federal Way,71,2,"2008-06-27 11:30:52"
1155,York,York,79,2,"2008-07-07 14:14:17"
1156,Ste-Anne-des-Plaines,Ste-Anne-des-Plaines,11,1,"2008-07-07 14:17:49"
1157,Princeton,Princeton,47,2,"2008-07-08 14:07:41"
